STOFF_ID	Stoff_Typ	Name_Botanisch_INCI	Name_DE	Name_EN	Platzhalter_Illu	Illu_Prompt_Positiv	Illu_Prompt_Negativ	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Name_Botanisch_INCI (Name_DE) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000292	Gewürz	Citrus sudachi	Sudachi-Schale (getrocknet)	Dried Sudachi Peel	STOFF-SPC-000292	Ultrarealistisches Foto von getrockneter Sudachi-Schale, grünlich-gelbe Zesten, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frisches Obst|kein Text|kein Etikett|keine Hände|kein Gericht	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Citrus sudachi (Sudachi-Schale (getrocknet)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000293	Gewürz	Citrus sphaerocarpa	Kabosu-Schale (getrocknet)	Dried Kabosu Peel	STOFF-SPC-000293	Ultrarealistisches Foto von getrockneter Kabosu-Schale, gelblich-grüne Zesten, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frisches Obst|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Citrus sphaerocarpa (Kabosu-Schale (getrocknet)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000294	Gewürz	Citrus japonica	Kumquat-Schale (getrocknet)	Dried Kumquat Peel	STOFF-SPC-000294	Ultrarealistisches Foto von getrockneter Kumquat-Schale, orange Schalenstücke, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frisches Obst|kein Text|kein Etikett|keine Hände|kein Dessert	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Citrus japonica (Kumquat-Schale (getrocknet)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000295	Gewürz	Citrus bergamia	Bergamottenschale (getrocknet)	Dried Bergamot Peel	STOFF-SPC-000295	Ultrarealistisches Foto von getrockneter Bergamottenschale, gelb-orange Schalenstücke, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Teegetränk|kein Text|kein Etikett|keine Hände|kein frisches Obst	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Citrus bergamia (Bergamottenschale (getrocknet)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000296	Gewürz	Citrus aurantium	Orangenblütenwasser (Aroma-Stoff)	Orange Blossom Water	STOFF-SPC-000296	Ultrarealistisches Foto von Orangenblütenwasser in kleiner Glasflasche, klar, mit dezenten Orangenblüten daneben, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Etikett|kein Text|keine Hände|kein Cocktail	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Citrus aurantium (Orangenblütenwasser (Aroma-Stoff)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000297	Gewürz	Rosa damascena	Rosenwasser (Aroma-Stoff)	Rose Water	STOFF-SPC-000297	Ultrarealistisches Foto von Rosenwasser in kleiner Glasflasche, klar, mit dezenten Rosenblüten daneben, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Etikett|kein Text|keine Hände|kein Cocktail	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Rosa damascena (Rosenwasser (Aroma-Stoff)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000298	Gewürz	Rosa damascena	Rosenblüten (getrocknet, kulinarisch)	Dried Rose Petals (Culinary)	STOFF-SPC-000298	Ultrarealistisches Foto von getrockneten Rosenblütenblättern, rosa bis rot, zart, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Potpourri|kein Text|kein Etikett|keine Hände|kein Dessert	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Rosa damascena (Rosenblüten (getrocknet, kulinarisch)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000299	Gewürz	Coffea arabica	Kaffeepulver (Espresso, fein)	Coffee (Espresso Grind)	STOFF-SPC-000299	Ultrarealistisches Foto von Espressopulver, dunkelbraun, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine ganzen Bohnen|kein Text|kein Etikett|kein Getränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Coffea arabica (Kaffeepulver (Espresso, fein)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000300	Gewürz	Theobroma cacao	Kakaopulver (ungesüßt)	Cocoa Powder (Unsweetened)	STOFF-SPC-000300	Ultrarealistisches Foto von ungesüßtem Kakaopulver, dunkelbraun, feiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Trinkkakao|kein Zucker|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Theobroma cacao (Kakaopulver (ungesüßt)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000301	Gewürz	Elettaria cardamomum	Kardamom (grün), Kapseln	Green Cardamom Pods	STOFF-SPC-000301	Ultrarealistisches Foto von grünen Kardamomkapseln, hellgrün, gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine schwarzen Kapseln|kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Elettaria cardamomum (Kardamom (grün), Kapseln) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000302	Gewürz	Elettaria cardamomum	Kardamom (grün), gemahlen	Ground Green Cardamom	STOFF-SPC-000302	Ultrarealistisches Foto von gemahlenem Kardamom, hellgrünlich-beige, feines Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine Kapseln|kein Matcha|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Elettaria cardamomum (Kardamom (grün), gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000303	Gewürz	Piper nigrum	Weißer Pfeffer, ganz	White Peppercorns	STOFF-SPC-000303	Ultrarealistisches Foto von weißen Pfefferkörnern, elfenbeinfarben, leicht runzlig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine schwarzen Körner|kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Piper nigrum (Weißer Pfeffer, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000304	Gewürz	Piper longum	Langer Pfeffer, ganz	Long Pepper (Whole)	STOFF-SPC-000304	Ultrarealistisches Foto von langem Pfeffer, längliche braun-schwarze Ähren, runzlig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine Pfefferkörner rund|kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Piper longum (Langer Pfeffer, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000305	Gewürz	Syzygium aromaticum	Nelken, ganz	Whole Cloves	STOFF-SPC-000305	Ultrarealistisches Foto von ganzen Nelken, dunkelbraun, knopfförmige Blütenknospen mit Stiel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände|keine Zimtstangen	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Syzygium aromaticum (Nelken, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000306	Gewürz	Cinnamomum cassia	Cassia-Zimt, Stangen	Cassia Cinnamon Sticks	STOFF-SPC-000306	Ultrarealistisches Foto von Cassia-Zimtstangen, dicke eng gerollte Rinde, rotbraun, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände|keine Kekse	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cinnamomum cassia (Cassia-Zimt, Stangen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000307	Gewürz	Cinnamomum cassia	Cassia-Zimt, gemahlen	Ground Cassia Cinnamon	STOFF-SPC-000307	Ultrarealistisches Foto von gemahlenem Cassia-Zimt, mittel- bis dunkelbraunes feines Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Kakao|kein Text|kein Etikett|keine Hände|keine Stangen	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cinnamomum cassia (Cassia-Zimt, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000308	Gewürz	Zingiber officinale	Ingwer, gemahlen	Ground Ginger	STOFF-SPC-000308	Ultrarealistisches Foto von gemahlenem Ingwer, hellbeige, feines Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Kurkuma|kein Text|kein Etikett|keine Hände|kein Getränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Zingiber officinale (Ingwer, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000309	Gewürz	Curcuma longa	Kurkuma, gemahlen	Ground Turmeric	STOFF-SPC-000309	Ultrarealistisches Foto von Kurkumapulver, intensiv gelb-orange, feines Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Currygericht|kein Text|kein Etikett|keine Hände|kein Safran	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Curcuma longa (Kurkuma, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000310	Gewürz	Illicium verum	Sternanis, gemahlen	Ground Star Anise	STOFF-SPC-000310	Ultrarealistisches Foto von gemahlenem Sternanis, mittelbraunes feines Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine ganzen Sterne|kein Text|kein Etikett|keine Hände|kein Getränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Illicium verum (Sternanis, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000311	Gewürz	Coriandrum sativum	Koriandersamen, ganz	Coriander Seeds (Whole)	STOFF-SPC-000311	Ultrarealistisches Foto von Koriandersamen, rund, hellbeige, leicht gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände|kein Gericht	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Coriandrum sativum (Koriandersamen, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000312	Gewürz	Cuminum cyminum	Kreuzkümmel, ganz	Cumin Seeds (Whole)	STOFF-SPC-000312	Ultrarealistisches Foto von ganzen Kreuzkümmelsamen, braun, länglich, gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände|kein Gericht	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cuminum cyminum (Kreuzkümmel, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000313	Gewürz	Cinnamomum verum	Ceylon-Zimt, Stangen	Ceylon Cinnamon Sticks	STOFF-SPC-000313	Ultrarealistisches Foto von Ceylon-Zimtstangen, dünn, vielschichtig gerollt, hellbraun, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine dicken Cassia-Stangen|kein Text|kein Etikett|keine Hände|kein Pulver	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cinnamomum verum (Ceylon-Zimt, Stangen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000314	Gewürz	Pimenta dioica	Piment (Allspice), ganz	Allspice Berries (Whole)	STOFF-SPC-000314	Ultrarealistisches Foto von ganzen Pimentbeeren, rund, mittelbraun, leicht gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände|kein Gericht	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Pimenta dioica (Piment (Allspice), ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000315	Gewürz	Elettaria cardamomum	Kardamom, Samen (ohne Kapsel)	Cardamom Seeds	STOFF-SPC-000315	Ultrarealistisches Foto von Kardamomsamen, klein, dunkelbraun bis schwarz, unregelmäßig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine Kapseln|kein Text|kein Etikett|keine Hände|kein Gericht	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Elettaria cardamomum (Kardamom, Samen (ohne Kapsel)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000316	Gewürz	Coriandrum sativum	Koriander, Samen (geschält/hell)	Coriander Seeds (Polished)	STOFF-SPC-000316	Ultrarealistisches Foto von hellen, polierten Koriandersamen, sehr gleichmäßig, hellbeige, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pfeffer|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Coriandrum sativum (Koriander, Samen (geschält/hell)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000317	Gewürz	Foeniculum vulgare	Fenchelsamen, ganz	Fennel Seeds (Whole)	STOFF-SPC-000317	Ultrarealistisches Foto von Fenchelsamen, grünlich-beige, länglich, gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände|kein Teegetränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Foeniculum vulgare (Fenchelsamen, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000318	Gewürz	Pimpinella anisum	Anis, ganz (Premium)	Anise Seeds (Premium)	STOFF-SPC-000318	Ultrarealistisches Foto von Premium-Anissamen, gleichmäßig, grünlich-braun, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Pimpinella anisum (Anis, ganz (Premium)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000319	Gewürz	Amomum villosum	Amomum (Sha Ren) – Kapseln	Amomum Pods (Sha Ren)	STOFF-SPC-000319	Ultrarealistisches Foto von Amomum-Kapseln (Sha Ren), klein, braun, gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	keine grünen Kardamomkapseln|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Amomum villosum (Amomum (Sha Ren) – Kapseln) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000320	Gewürz	Zingiber officinale	Ingwer, kandiert (Stücke)	Candied Ginger Pieces	STOFF-SPC-000320	Ultrarealistisches Foto von kandierten Ingwerstücken, hellgolden, leicht kristallisiert, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frischer Ingwer|kein Text|kein Etikett|keine Hände|kein Getränk	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Zingiber officinale (Ingwer, kandiert (Stücke)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000321	Gewürz	Piper cubeba	Kubebenpfeffer, ganz	Cubeb Pepper (Whole)	STOFF-SPC-000321	Ultrarealistisches Foto von Kubebenpfefferkörnern, braun, mit kleinem „Stiel/Schwanz“, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein schwarzer Pfeffer rund|kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Piper cubeba (Kubebenpfeffer, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000322	Gewürz	Aframomum melegueta	Paradieskörner (Grains of Paradise)	Grains of Paradise	STOFF-SPC-000322	Ultrarealistisches Foto von Paradieskörnern, kleine braune kantige Samen, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pfefferkorn schwarz|kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Aframomum melegueta (Paradieskörner (Grains of Paradise)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000323	Gewürz	Aframomum melegueta	Paradieskörner, gemahlen	Ground Grains of Paradise	STOFF-SPC-000323	Ultrarealistisches Foto von gemahlenen Paradieskörnern, hellbeige-braun, feines Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Ingwerpulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Aframomum melegueta (Paradieskörner, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000324	Gewürz	Piper borbonense	Voatsiperifery (Madagaskar-Pfeffer), ganz	Voatsiperifery Pepper	STOFF-SPC-000324	Ultrarealistisches Foto von Voatsiperifery-Pfefferkörnern, dunkelbraun, unregelmäßig, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein schwarzer Pfeffer standard|kein Text|kein Etikett|keine Hände|kein Pulver	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Piper borbonense (Voatsiperifery (Madagaskar-Pfeffer), ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000325	Gewürz	Piper nigrum	Pfeffer, bunt (Mix aus schwarz/weiß/rosa)	Mixed Peppercorns	STOFF-SPC-000325	Ultrarealistisches Foto von buntem Pfeffer-Mix in Körnern (schwarz, weiß, rosa), Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Text|kein Etikett|keine Hände|kein Steak|kein Salz	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Piper nigrum (Pfeffer, bunt (Mix aus schwarz/weiß/rosa)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000326	Gewürz	Piper nigrum	Pfeffer, frisch gemahlen (Mühle)	Freshly Ground Black Pepper	STOFF-SPC-000326	Ultrarealistisches Foto von grob gemahlenem schwarzem Pfeffer, dunkle grobe Partikel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Salz|kein Text|kein Etikett|keine Hände|kein Steak	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Piper nigrum (Pfeffer, frisch gemahlen (Mühle)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000327	Gewürz	Cuminum cyminum	Kreuzkümmel, geröstet (ganz)	Toasted Cumin Seeds	STOFF-SPC-000327	Ultrarealistisches Foto von gerösteten Kreuzkümmelsamen, dunkelbraun, glänzend, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Cuminum cyminum (Kreuzkümmel, geröstet (ganz)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000328	Gewürz	Coriandrum sativum	Koriander, geröstet (ganz)	Toasted Coriander Seeds	STOFF-SPC-000328	Ultrarealistisches Foto von gerösteten Koriandersamen, goldbraun, leicht glänzend, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Pulver|kein Text|kein Etikett|keine Hände	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Coriandrum sativum (Koriander, geröstet (ganz)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000329	Gewürz	Coriandrum sativum	Koriandergrün (getrocknet)	Dried Cilantro Leaf	STOFF-SPC-000329	Ultrarealistisches Foto von getrocknetem Koriandergrün, grüne Blattflocken, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein frischer Bund|kein Text|kein Etikett|keine Hände|kein Gericht	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Coriandrum sativum (Koriandergrün (getrocknet)) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000330	Gewürz	Carum carvi	Kümmel, ganz	Caraway Seeds (Whole)	STOFF-SPC-000330	Ultrarealistisches Foto von Kümmelsamen, braun, länglich, gerippt, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Kreuzkümmel|kein Text|kein Etikett|keine Hände|kein Brot	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Carum carvi (Kümmel, ganz) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000331	Gewürz	Carum carvi	Kümmel, gemahlen	Ground Caraway	STOFF-SPC-000331	Ultrarealistisches Foto von gemahlenem Kümmel, mittelbraunes Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Kreuzkümmel|kein Text|kein Etikett|keine Hände|kein Gericht	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Carum carvi (Kümmel, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000332	Gewürz	Pimpinella anisum	Anis, gemahlen	Ground Anise	STOFF-SPC-000332	Ultrarealistisches Foto von gemahlenem Anis, hellbraun bis sandfarben, feines Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Zimt|kein Text|kein Etikett|keine Hände|kein Sternanis	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Pimpinella anisum (Anis, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
STOFF-SPC-000333	Gewürz	Foeniculum vulgare	Fenchel, gemahlen	Ground Fennel	STOFF-SPC-000333	Ultrarealistisches Foto von gemahlenem Fenchel, hellbeige, feines Pulver, kleiner Hügel, Makro, 8k, neutraler Hintergrund, ohne weissen Rand, 20% Weißrand/Padding, kein Text	kein Anispulver|kein Text|kein Etikett|keine Hände|kein Tee	Ultrarealistisches Foto, 8k, Makro: Die Pflanze Foeniculum vulgare (Fenchel, gemahlen) im Hintergrund, daneben im Vordergrund ein kleiner Haufen oder ein Schälchen mit dem Gewürz, professionelle Studiobeleuchtung, neutraler Hintergrund, ohne weissen Rand
